X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
30,0.99,3.95,175.8823057,2176.8,21.93,1.07,1.54,4,1017.8,99,33.044,82.61,49.7233,29.2,2.12,60.84,74.24,0.33,17.31,A
23,1.18,5.68,183.7130972,2465.06,15.11,1.19,7.15,5,1012.06,114,119.275,91.75,50.3177,38.4,2.18,43.67,53.37,0.08,16.03666667,B
29,1.69,4.04,173.4985055,2121.38,25.68,0.84,0.98,3,1001.38,100,68.712,85.89,49.9127,30,0.91,70.17,75.57,-0.74,16.56,D
27,1.03,4.29,180.4564056,2325.19,30.44,1.37,2.1,3,1005.19,102,67.488,56.24,50.1829,32.9,1.32,56.24,67.54,0.2,20.14666667,C
21,1.09,5.49,164.7558614,2325.73,20.36,1.26,3.6,3,1011.73,116,92.04,70.8,50.181,37.7,1.74,65.27,86.37,0.61,19.78666667,A
23,1.13,5.09,183.0141044,2277.09,26.47,1,2.96,3,1009.09,100,82.41,54.94,50.3716,33.3,1.69,47.43,58.93,0.05,19.82333333,B
34,1.57,3.28,197.9441716,2088.01,13.9,0.87,0.58,3,1007.01,95,16.266,81.33,49.7407,27.9,1.11,39.54,53.34,0.27,13.63333333,B
28,1.49,4.28,173.1299932,2301.93,21.81,1.29,1.84,3,1015.93,111,45.69,91.38,50.2766,31.2,1.6,60.27,76.97,0.63,17.27,B
27,0.67,4.23,186.6120782,2166.67,9.08,1.07,1.53,3,1010.67,97,42.675,85.35,49.5782,31,1.24,42.49,57.89,0.24,13.02666667,A
19,1.04,5.5,162.7745028,2299.15,32.31,1.18,3.82,3,1010.15,110,80.821,62.17,50.1434,38.6,1.25,77.95,87.35,-0.02,22.77,A
34,1.09,3.33,166.8527411,2187.11,27.96,1.36,0.72,2,1011.11,102,14.386,71.93,50.0993,26.8,0.84,73.42,81.42,-0.08,17.32,A
35,1.62,3.46,188.5462159,2068.34,9.23,0.88,0.61,3,1014.34,99,9.42,94.2,49.3727,29.5,0.9,42.44,49.84,-0.51,10.07666667,C
33,1.25,3.46,172.6683523,2107,25.66,1.06,0.68,2,1013,102,14.242,71.21,49.8201,26.6,0.86,61.08,78.98,0.39,17.55333333,B
27,0.9,4.65,172.1220425,2226.02,19.2,1.22,2.1,3,1020.02,104,58.977,65.53,50.0482,33.8,1.61,61.27,80.77,0.71,19.4,B
24,0.86,4.89,177.3308115,2265.56,24.81,1.22,2.93,3,1018.56,102,36.708,61.18,50.1313,32.3,1.4,59.87,76.57,0.5,17.27,B
31,1.16,3.77,174.8805256,2115.2,24.1,1.14,0.78,1,1008.2,96,12.362,61.81,49.7465,30.7,0.83,60.29,67.79,-0.26,16.03333333,B
30,0.96,4.19,169.7917833,2178.63,28.33,1.08,1.09,3,1004.63,97,21.363,71.21,49.7511,30.2,1.05,68.14,83.34,0.16,17.44333333,B
24,0.94,5.1,183.6022194,2245.71,19.53,1.26,3.02,3,1009.71,99,113.352,94.46,50.0954,36.7,1.62,50.32,67.02,0.51,18.51,B
35,2.03,3.51,164.9755805,2180.47,29.37,1.18,0.65,2,1009.47,101,11.13,55.65,49.8177,30.3,1.06,74.78,82.18,-0.2,18.79,A
27,1.04,4.39,166.8183268,2261.34,24.44,1.11,2.31,4,1005.34,111,48.222,80.37,50.1603,31.2,1.93,69.84,88.14,0.51,21.14666667,A
32,1.65,3.5,174.0814693,2187.74,31.35,0.93,0.69,3,1013.74,100,15.424,38.56,49.8373,30,1.04,67.32,78.92,0.04,19.45,A
26,1.41,4.34,179.6568347,2242.1,28.98,1.15,2.48,3,1009.1,97,47.358,52.62,50.357,30.4,1.21,62.66,71.06,-0.03,18.66,D
30,1.26,4.08,175.9190782,2141.49,21.05,1.02,1,2,1016.49,98,100.353,91.23,49.6106,33.5,1.04,63.09,70.99,-0.56,18.01666667,A
22,0.83,5.39,174.8921306,2348.9,25.03,1.08,2.71,4,1017.9,99,100.856,72.04,50.1255,34.2,1.48,60.27,72.27,0.12,19.34333333,B
26,1.12,5.81,176.7797781,2315.96,14.78,1.38,30.06,4,1016.96,116,61.677,68.53,50.1789,35.1,3.03,54.3,69.6,0.27,16.92666667,A
30,1.49,4.13,175.7372282,2164.56,25.24,1.09,1.32,3,1013.56,98,61.092,50.91,50.2017,29.7,1.07,67.45,76.25,-0.37,19.41333333,D
34,0.98,3.28,185.0191209,2212.11,16.7,1.09,0.72,2,1015.11,93,87.525,97.25,50.2735,26.8,0.92,50.88,68.68,0.55,17.56666667,A
26,1.11,5.15,170.3038068,2417.82,16.44,1.2,2.63,4,1014.82,119,60.232,75.29,50.6186,34.6,1.63,53.16,66.26,0.35,17.48,A
33,1.42,3.25,176.018361,2041.71,25.18,1.44,0.48,1,1006.71,95,53.916,89.86,49.8907,27.6,0.9,71.98,86.38,0.41,17.39333333,C
35,1.05,3.47,180.4632582,2111.63,23.51,1.11,0.7,3,1014.63,99,8.312,41.56,49.776,26.2,0.94,48.98,62.98,0.29,16.83666667,B
40,1.13,3.16,169.5196405,2055.24,20.56,1.02,0.45,2,1012.24,94,5.309,53.09,49.4275,24.1,0.87,64.45,69.55,-0.71,15.85333333,A
27,1.33,4.4,194.9004256,2345.33,26.63,1.16,1.93,3,1011.33,108,54.23,49.3,50.5657,32.2,1.2,43.77,52.17,-0.1,17.87666667,A
30,1.02,3.49,173.5888044,2121.4,27.4,0.95,0.79,3,1001.4,98,57.729,82.47,49.9603,26.6,1.03,69.13,81.53,0.28,19.13333333,C
28,1.04,5.05,165.5874953,2298.19,26.91,1.12,2.62,3,1014.19,109,30.42,50.7,49.8696,36.1,1.71,65.34,80.34,0.35,19.97,C
34,1.14,3.62,171.2021117,2170.25,23.75,1.4,0.79,2,1006.25,100,28.068,70.17,49.817,25.7,0.92,67.9,74.9,-0.54,15.91666667,A
24,1.74,5,173.1101365,2253.86,27.79,1.3,8.47,3,1012.86,105,45.71,45.71,50.34,36.7,2.37,69.23,78.63,0.07,20.26333333,D
34,2.53,3.09,175.9302338,2120.5,27.41,0.83,0.31,2,1011.5,96,16.59,55.3,49.8856,26.5,0.69,63.07,68.97,-0.6,16.13666667,A
37,1.47,3.04,188.5413426,2151.45,7.98,0.95,0.58,3,1022.45,100,39.072,97.68,50.1063,28.3,0.98,43.52,60.52,0.26,12.66,D
25,1.15,5.09,184.3606408,2287.45,11.98,1.06,2.33,4,1016.45,109,86.68,78.8,49.9451,34.7,1.24,44.58,50.48,-0.66,12.99333333,C
29,1.36,4.16,164.8297196,2273.97,27.1,1.17,1.13,3,1002.97,106,98.648,89.68,50.4202,28.1,1.13,73.21,83.51,-0.17,19.03333333,A
26,0.68,4.38,192.4547722,2294.27,12.93,1.1,1.62,3,1015.27,99,104.724,87.27,49.9607,32,1.12,45.51,65.01,0.57,13.31,A
36,1.7,2.51,188.2102379,2111.9,18.91,0.95,0.5,2,1012.9,99,35.886,59.81,50.0758,28.8,0.91,45.01,65.91,0.69,18.30333333,A
22,1.08,5.67,170.6313762,2288.47,26.9,1.27,6.12,3,1004.47,106,49.239,54.71,50.1633,37.4,1.46,66.48,75.78,-0.11,19.96666667,C
29,0.85,3.99,192.7050287,2244.16,14.36,0.83,0.84,3,1016.16,95,96.306,68.79,49.8352,28.8,0.9,40,50.6,-0.29,14.78666667,A
28,1.38,4.01,190.3870694,2174.99,8.81,0.86,1.58,4,1014.99,100,81.5,81.5,49.9531,32,1.3,43.56,60.26,0.34,14.93666667,A
32,1.56,3.74,181.5971626,2196.31,18.36,0.91,0.88,3,1013.31,101,24.954,83.18,49.9293,28.4,0.95,53.16,57.76,-0.72,13.12,A
31,1.14,3.57,192.8409356,2106.47,11.48,1.07,0.81,3,1008.47,95,14.11,70.55,50.1328,26.3,1.09,37.92,56.02,0.74,13.82666667,B
19,1.05,6.07,166.694114,2427.27,25.92,1.37,11.51,3,1001.27,105,169.704,94.28,50.1584,40.3,1.74,73.77,83.17,-0.06,20.64,A
30,1.02,4.03,190.2736347,2235.7,11.01,0.95,1.03,3,1016.7,93,105.924,81.48,50.027,31.3,0.94,43.69,54.69,-0.2,13.67,A
34,2.68,2.79,179.2709395,2013.93,26.31,0.78,0.47,3,1005.93,98,38.34,63.9,49.7655,26.5,0.69,66.48,71.88,-0.64,16.77,C
29,1.03,4.39,184.1429511,2328.78,9.99,1.08,1.43,4,1018.78,106,77.112,85.68,50.1802,32.8,1.32,42.07,50.87,-0.06,14.33,B
29,1.09,4,188.1330356,2160.95,12.84,0.98,1.42,3,1026.95,102,27.944,69.86,49.6469,32.8,1.26,40.8,54.8,0.22,15.28,A
35,2.2,3.08,171.6237594,2169.64,21.07,1.09,0.52,2,1004.64,100,43.08,86.16,50.0136,25.2,0.76,67.07,71.67,-0.58,15.02333333,B
36,1.18,3.07,199.9451348,2088.15,17.7,0.91,0.46,2,1020.15,85,41.88,69.8,50.0674,24.3,0.89,38.52,58.12,0.5,14.9,B
31,1.6,3.72,189.6125378,2224.16,14.36,1.16,0.9,2,1021.16,102,58.744,73.43,50.1503,29.5,0.91,41.26,53.96,0.16,15.78666667,A
27,0.85,4.2,183.7553094,2284.28,24,1.1,1.32,3,1011.28,96,81.752,74.32,50.2112,32.5,1.04,58.05,70.75,0.18,17,A
32,1.3,3.97,184.1004409,2238.89,12.17,0.99,1,4,1013.89,99,97.878,88.98,49.8419,27.6,1.03,41.58,47.48,-0.69,15.05666667,A
32,1.1,3.93,178.7205717,2130.82,19.58,1.03,0.9,2,1009.82,96,40.04,100.1,49.5161,29.6,0.93,50.12,55.12,-0.84,15.52666667,A
34,1.08,3.17,172.7600941,2092.07,25.73,1.05,0.63,3,1010.07,97,16.791,55.97,49.7725,27.5,0.93,66.54,78.14,0.26,18.57666667,A
30,0.84,3.8,167.3366213,2165.99,23.85,1.05,1.02,3,1009.99,97,49.632,82.72,49.819,28.8,1.03,74.22,92.82,0.46,18.95,A
28,0.95,4.34,171.4737144,2222.31,26.45,1.02,1.35,2,1010.31,99,104.062,74.33,49.9594,29.2,0.91,73.5,82,-0.46,17.81666667,A
28,0.74,3.93,189.2452999,2290.48,20.95,1.01,0.83,3,1010.48,99,81.564,67.97,50.0429,31.3,0.95,44.89,60.89,0.59,17.98333333,A
29,0.69,4.37,180.9231074,2313.49,21.29,1.07,1.39,3,1012.49,98,50.538,84.23,49.9982,28.4,1.08,59.04,73.34,0.07,15.09666667,A
34,1.91,3.14,166.6303035,2074.87,14.32,0.91,0.62,2,1019.87,99,39.575,79.15,49.9244,28.8,0.84,71.14,76.34,-0.61,15.77333333,A
34,1.39,3.42,173.2883269,2156.26,19.65,0.9,0.7,3,1009.26,99,79.264,99.08,50.1111,30.4,1.11,63.91,87.61,0.79,19.55,D
40,1.21,2.86,175.3278063,2128.07,28.09,1.45,0.34,1,1017.07,94,35.49,70.98,49.5961,26.6,0.78,77.95,81.45,-0.92,16.36333333,B
32,0.95,3.68,170.379651,2108.91,33.87,1.29,0.79,1,1007.91,92,7.896,39.48,49.9498,27.1,0.93,71.32,79.52,-0.14,20.29,A
37,2.33,2.75,192.6041402,2113.14,13.72,0.83,0.54,3,1011.14,96,60.632,75.79,49.9119,26.1,0.84,41.62,51.52,-0.36,14.57333333,A
33,0.96,3.69,187.1096359,2205.49,9.47,1.38,0.82,1,1026.49,98,17.58,87.9,50.1314,26.1,0.96,41.4,51.2,0.05,12.15666667,D
25,1.23,4.68,168.016818,2255.45,32.19,1.04,1.66,4,1000.45,109,28.932,48.22,50.1588,31.4,1.2,69.13,74.83,-0.41,19.73,A
40,1.12,2.62,183.7561834,2151.19,18.73,1.15,0.42,1,1007.19,88,55.461,79.23,49.9079,22.9,0.82,46.48,52.58,-0.57,17.24333333,B
41,1.87,2.05,187.4891094,2122.95,6.09,0.86,0.27,3,1020.95,100,42.69,71.15,49.635,26.4,0.64,43.65,48.75,-0.62,9.03,B
32,1.53,3.81,168.9458815,2168.99,24.43,1.02,0.83,2,1017.99,97,51.989,74.27,49.7941,31.2,1.02,67.25,73.15,-0.46,18.14333333,A
25,0.64,4.34,178.3747972,2254.07,25.24,1.17,2.21,3,1002.07,99,48.732,81.22,50.3542,29.9,1.34,66.54,84.74,0.85,17.41333333,A
32,2.32,3.61,165.9298195,2199.59,26.26,1.27,0.81,2,1009.59,104,64.048,80.06,50.2847,28.3,1.11,71.73,82.03,0.06,19.75333333,B
34,1.5,3.23,171.3541243,2192.03,26.15,1.07,0.56,3,1013.03,102,17.931,59.77,50.0926,24.2,0.92,64.27,73.37,-0.05,16.71666667,C
31,0.95,3.77,187.2062268,2241.72,7.77,0.84,0.64,2,1032.72,103,36.4,72.8,49.6817,29,0.6,41.82,50.92,-0.45,10.59,B
29,1.2,4.12,169.8185136,2203.75,27.92,1.09,1.01,2,1010.75,95,36.208,45.26,49.9726,31.1,1.28,63.07,76.07,0.35,21.30666667,A
32,1.42,3.39,176.6941645,2182.94,31.62,1.15,0.69,2,1010.94,92,53.037,58.93,50.0737,26.3,0.75,64.05,69.35,-0.43,19.54,A
27,1.11,4.68,181.6719169,2226.8,12.47,1.1,1.64,3,1017.8,106,47.625,95.25,49.9211,33.5,1.29,45.01,59.11,0.4,14.15666667,A
30,1.68,3.71,166.5184185,2205.65,31.41,0.9,0.94,4,1008.65,104,54.8,68.5,50.321,29.2,1.05,74.16,83.86,-0.08,20.47,C
41,2.01,2.04,170.7868201,2034.42,32.63,0.82,0.27,3,1002.42,96,20.035,40.07,50.0672,20,0.74,74.99,84.09,-0.39,18.87666667,C
32,1.49,3.3,173.9486033,2166.21,21.97,0.96,0.69,3,1014.21,95,42.965,85.93,50.1456,26,0.95,58.12,69.12,0.2,18.32333333,C
29,1.69,4.13,172.6472253,2142.11,22.68,0.96,1.17,3,1010.11,102,24.84,82.8,49.9174,30.7,1.49,58.82,74.42,0.16,17.56,B
24,0.84,5.06,186.1905757,2245.64,10.82,1.18,2.86,3,1020.64,101,72.208,90.26,50.1187,35.8,1.59,44.63,61.43,0.73,14.60666667,A
25,0.57,4.56,172.9623736,2348.45,32.37,1.25,2.65,3,1005.45,100,43.182,47.98,50.2377,29.1,1.33,68.67,85.47,0.37,20.79,B
27,1.35,4.17,186.6950263,2243.82,10.89,0.87,1.92,4,1025.82,103,48.708,81.18,50.1506,31.5,1.34,40.81,55.61,0.59,15.63,C
22,0.98,5.1,169.7154106,2294.2,25.45,0.98,2.71,4,1011.2,101,98.976,82.48,50.3481,36.3,1.38,70.04,87.84,0.54,20.48333333,A
34,1.29,3,192.4173541,2165.83,10.91,0.86,0.23,2,1021.83,91,75.992,94.99,50.1135,24.1,0.63,42.34,56.74,0.28,14.63666667,D
32,1.13,3.7,195.2069001,2112.28,6.75,1.05,0.79,2,1011.28,91,36.336,90.84,49.7168,27.9,0.88,39.4,45.7,-0.32,11.25,A
27,1.16,4.2,188.6440053,2281.43,21.36,0.56,1.21,4,1013.43,98,125.46,83.64,50.1478,30.3,0.9,45.61,56.61,-0.13,17.12,A
33,0.99,3.35,182.5887656,2163.84,23.45,0.99,0.71,2,1012.84,95,22.026,73.42,49.8557,26.9,0.87,45.61,55.11,-0.04,17.81666667,B
29,1.15,4.22,195.9240518,2217.51,4.04,1.18,1.18,2,1017.51,98,122.29,87.35,50.1328,33.1,1.24,35.47,55.37,0.69,14.34666667,A
26,0.55,4.68,198.7652926,2269.67,15.4,1.16,2.9,4,1000.67,98,55.797,79.71,50.07,28.8,1.28,38.73,48.13,-0.13,13.13333333,B
30,0.78,4.31,180.7897678,2226.64,25.54,1.28,1.7,3,1003.64,99,14.22,47.4,49.8146,29.5,1.55,49.16,63.26,0.23,16.51333333,B
24,1.12,5.55,176.0074472,2485.12,22.61,1.25,5.76,3,1019.12,105,92.568,66.12,50.5504,36.3,1.59,59.87,68.57,-0.02,18.53666667,D
28,1.17,4.16,194.9502818,2221.18,8.62,0.91,1.27,3,1015.18,97,143.344,89.59,50.1579,30.2,0.89,39.66,51.26,-0.14,13.87333333,A
30,2.45,4.03,196.7408287,2243.92,13.84,0.93,1.37,4,1020.92,96,74.74,74.74,50.3268,30.6,1.5,41.26,47.86,-0.32,13.61333333,C
40,1.22,2.87,167.6270186,2065.46,21.31,1.08,0.46,1,1002.46,100,7.342,73.42,49.5719,24.5,0.77,69.05,77.95,-0.06,16.10333333,D
27,1.61,4.31,176.9271576,2325.9,28.54,1.18,2.15,4,1013.9,105,34.58,49.4,50.3696,33.1,1.89,58.33,67.13,0.02,19.51333333,A
29,1.12,4.24,176.5986852,2289.14,20.35,1.18,1.42,3,1015.14,109,55.376,69.22,50.4353,31.9,1.06,67.45,80.65,0.17,16.78333333,B
39,1.8,3.09,172.0264814,2164.27,24.54,1.1,0.5,2,1014.27,100,4.077,40.77,49.8943,25.6,0.86,65.46,69.86,-0.79,14.18,B
29,0.92,3.83,187.3460611,2229.58,5.84,0.75,0.82,4,1018.58,101,41.365,82.73,49.6878,31.6,0.94,40.62,49.72,-0.22,10.94666667,C
22,0.69,4.77,169.5452895,2337.51,26.47,1.25,3.91,3,1009.51,103,45.514,65.02,50.4768,29.1,1.13,69.51,83.21,0.35,17.82333333,A
39,3.09,2.61,192.7375271,2143.15,10.79,1.03,0.4,2,1015.15,99,51.107,73.01,50.0515,29.8,0.83,43.56,49.16,-0.43,13.59666667,B
29,1.33,4.48,176.8204338,2241.95,18.3,0.93,1.3,4,1017.95,109,25.296,63.24,49.7254,34.4,1.42,44.06,59.16,0.19,18.1,D
32,1.1,3.87,170.0373752,2204.02,28.79,0.76,0.91,4,1013.02,97,81.692,62.84,49.9701,27.1,0.88,68.51,80.31,-0.19,20.59666667,A
29,4.26,3.7,189.6161788,2136.07,23.07,0.99,1.38,3,1009.07,100,33.64,84.1,50.0312,31.1,1.49,49.02,55.82,-0.23,15.69,D
35,1.81,2.91,165.5928404,2124.06,31.25,1.04,0.59,3,999.06,101,27.94,69.85,50.0736,27.8,0.98,74.34,84.94,0.13,21.41666667,A
32,1.21,3.76,186.9762635,2180.73,18.16,1.14,0.83,2,1007.73,100,21.162,70.54,50.02,27.1,1.06,39.99,47.99,-0.26,15.05333333,A
31,0.77,4.27,164.7524116,2244.05,25.06,0.93,1.2,4,1014.05,97,34.51,69.02,49.7353,33.8,1.22,74.33,90.43,0.31,20.35333333,B
27,1.07,4.2,178.5001971,2202.24,26.71,1.07,1.31,2,1014.24,102,66.45,66.45,50.235,31,1.14,59.39,81.99,0.8,20.90333333,A
22,1.02,4.91,170.931331,2329.42,26.45,0.84,3.91,5,1017.42,101,245.85,74.5,50.0826,34.8,1.41,75.6,85.6,-0.11,20.81666667,B
26,0.74,4.63,182.7069676,2322.12,18.67,0.83,1.77,5,1005.12,100,124.455,82.97,49.8654,33.7,1.25,47.83,63.63,0.16,16.22333333,D
29,0.87,4.07,190.3141475,2174.46,10.29,1.13,1.36,3,1021.46,102,27.18,90.6,49.6507,29.3,0.97,40,47.4,-0.24,11.43,A
31,1.13,3.6,191.9177759,2209.74,5.52,1.13,0.8,3,1009.74,97,57.15,95.25,49.9819,28.7,1.07,39.33,53.83,0.4,11.84,C
27,0.95,4.47,174.9032558,2239.86,23.41,0.99,1.5,4,1012.86,102,35.06,70.12,49.8731,29,1.09,54.42,67.52,0.23,16.80333333,B
36,2.77,3.02,167.4534668,2038.36,29.91,1.04,0.48,2,1003.36,101,6.934,69.34,50.0527,25.2,0.74,74.9,79.6,-0.58,18.97,A
26,0.62,4.71,179.6667093,2302.32,19.92,1.62,9.23,3,1014.32,103,48.419,69.17,50.51,29.7,1.58,46.97,57.07,0.1,18.64,A
25,1.07,5.2,171.2993727,2305.25,26.85,1.32,2.39,3,1013.25,113,31.704,52.84,50.29,33.7,1.48,63.56,81.16,0.46,17.95,A
33,1.53,3.76,171.435912,2231.81,23.59,1.03,0.84,3,1017.81,103,40.008,66.68,49.9454,32.3,1.02,58.62,63.82,-0.51,18.86333333,B
32,0.93,3.6,173.3861041,2212.63,22.72,1.28,0.78,2,1012.63,96,16.428,82.14,49.9952,25.7,0.81,63.73,68.93,-0.55,14.57333333,A
29,1.02,3.96,174.4894211,2230.96,20.3,1.05,1.13,3,1017.96,99,67.653,75.17,50.0877,30.5,1.08,62.52,74.62,0.05,17.76666667,B
33,1.21,3.94,186.2759764,2185.52,17,0.9,0.9,4,1013.52,96,97.152,88.32,49.7449,28.7,1.03,45.09,53.09,-0.6,15.66666667,A
37,1.25,2.92,188.4070755,2160.27,8.89,0.91,0.54,3,1019.27,93,66.296,82.87,49.8087,28,0.88,41.54,52.04,-0.3,13.96333333,A
34,1.08,3.42,188.6551207,2171.82,12.61,1.09,0.72,2,1015.82,96,27.57,91.9,49.7642,26.1,0.75,41.79,46.59,-0.8,11.20333333,A
30,0.76,3.66,172.211019,2195.29,28.9,1.45,0.94,2,1007.29,99,25.908,64.77,49.7687,27.7,0.8,71.94,83.04,0.09,18.63333333,A
31,1.12,3.78,199.0022129,2236.18,5.49,0.99,0.95,4,1012.18,98,79.33,79.33,50.2131,28.7,1.11,38.5,53,0.07,11.83,B
33,1.88,3.79,185.5630767,2185.4,12.91,1.3,0.93,2,1018.4,103,17.3,86.5,50.1743,28.5,1,42.07,52.27,0.04,12.30333333,B
26,1,4.41,190.4339187,2348.34,9.45,1.17,2.2,4,1027.34,110,60.662,86.66,50.2312,30.6,1.05,41.4,49.7,-0.1,12.15,D
30,0.86,3.82,168.461799,2233.53,27.47,1.06,0.98,3,1008.53,102,46.976,58.72,49.873,28.9,1,69.98,89.68,0.44,20.15666667,B
34,1.38,3.37,194.9994744,2211.64,5.79,1.14,0.71,2,1021.64,93,34.164,85.41,50.2454,24.8,0.92,39.61,45.81,-0.3,9.93,D
27,0.98,4.28,181.8111545,2180.29,21.92,1.52,3.84,3,1009.29,99,35.424,88.56,50.1071,28.9,2.29,49.02,63.72,0.51,18.30666667,B
20,0.41,4.88,175.4233891,2376.14,27.07,0.9,4.51,4,1012.14,100,95.895,63.93,49.982,34.1,1.03,65.59,80.49,0.24,20.02333333,A
31,0.82,3.84,175.6148086,2269.08,20.6,1.27,0.63,2,1013.08,97,74.976,62.48,50.1816,27,0.66,66.86,77.36,-0.16,16.86666667,D
28,1.07,4.25,172.3542663,2295,30.73,1.25,1.34,3,1015,107,35.34,58.9,50.0842,32.9,1.28,69.89,88.99,0.55,19.24333333,A
31,1.06,4.14,180.7445857,2166.64,26.31,1.71,1.61,2,1002.64,103,24.016,60.04,49.7387,30.8,1.44,48.6,58.6,0.05,18.77,A
35,1.27,3.09,185.3858833,2060.56,19.98,0.87,0.45,2,1021.56,95,44.723,63.89,49.5521,26.1,0.74,49.15,58.25,-0.45,15.66,A
33,1.44,3.83,174.9559367,2202.67,21.31,1.14,0.99,3,1012.67,104,13.872,69.36,49.7163,31.8,0.87,58.66,64.66,-0.46,15.10333333,D
26,1.01,4.61,184.3606408,2297.43,11.48,1.34,1.84,3,1016.43,104,64.12,80.15,50.3222,29.7,1.16,44.58,55.28,0.13,13.82666667,A
28,1.32,4.47,171.1996546,2281.51,23.33,0.98,1.45,4,1012.51,99,136.935,91.29,50.2428,34,1.36,73.18,81.58,-0.25,18.77666667,A
31,1.24,3.76,191.5516215,2271.36,14.05,1.16,1.06,3,1016.36,104,75.438,68.58,50.4138,29.5,1.12,40.71,50.81,0.08,16.68333333,D
23,1.17,5.02,193.8453385,2289.9,10.06,1.18,4.37,3,1027.9,112,78.903,71.73,49.9693,35.3,1.42,34.69,48.89,0.29,14.35333333,A
33,1.92,3.89,188.2690853,2152.12,6.86,0.87,0.88,4,1020.12,103,47.484,79.14,49.8591,33,1.16,41.17,50.57,-0.26,13.28666667,A
34,1.16,2.65,183.4143017,2114.09,28.87,1.11,0.4,2,1008.09,88,25.716,64.29,50.0888,23.7,0.82,57.19,73.59,0.68,18.62333333,A
30,1.39,4,178.4938451,2209.13,24.83,0.93,1.05,4,1010.13,106,84.216,70.18,49.7863,32.3,1.07,62.4,72.4,-0.36,18.27666667,B
34,1.08,3.34,188.9174173,2129.21,10.42,1.05,0.74,2,1025.21,99,19.138,95.69,49.6582,25.5,0.83,39.96,50.76,-0.01,11.47333333,A
27,0.53,4.61,174.6930346,2345.97,27.51,1.56,4.82,3,1009.97,100,99.21,66.14,50.1762,35,2.44,63.73,78.03,0.49,22.17,D
36,1.2,3.23,177.254244,2132.63,23.97,1.26,0.51,2,1006.63,89,23.049,76.83,49.7631,24.4,0.78,68.67,72.47,-0.72,14.99,B
27,1.19,4.34,173.5790169,2308.84,27.22,1.49,2.07,3,1016.84,109,71.368,64.88,50.3708,32.3,1.45,68.3,76.4,-0.11,19.07333333,A
26,0.78,4.42,185.8833836,2203.77,11.54,1.15,1.65,2,1022.77,101,40.395,80.79,49.6642,34.5,1.21,45,58.4,0.3,12.84666667,A
30,1.43,4.27,180.0040642,2276.4,21.44,1.18,1.22,3,1014.4,107,37.954,54.22,50.163,29.6,1.19,48.98,56.88,-0.39,16.14666667,A
36,1.47,2.75,178.5919037,2006.84,25.1,0.8,0.21,2,1007.84,86,45.45,75.75,49.946,22.5,0.64,61.47,72.67,-0.05,17.36666667,D
38,1.23,1.75,177.0456831,2042.63,22.84,0.84,0.17,2,1010.63,93,25.835,51.67,50.0553,17.9,0.63,61.87,76.37,0.21,16.61333333,A
36,1.12,3.48,170.7462866,2096.61,26.03,0.91,0.66,3,1011.61,92,36.45,60.75,49.558,29.8,1.07,69.68,84.28,0.05,18.67666667,A
24,0.99,4.72,178.6213157,2347.74,18.9,1.37,1.97,3,1016.74,101,210.36,87.65,50.5533,35.3,1.64,58.46,76.26,0.58,19.3,A
36,1.57,3.21,184.8705042,2154.28,11.75,1.06,0.59,3,1015.28,101,15.45,77.25,49.9177,25.6,1.06,42.32,56.12,0.04,13.91666667,A
26,1.32,5.09,160.1988739,2402.52,27.37,1.25,9.3,5,1007.52,116,62.384,89.12,50.34,34.3,2.66,76.09,89.09,0.07,21.12333333,C
27,0.83,4.6,187.4290332,2357.33,17.73,1.36,1.68,3,1009.33,99,107.352,76.68,50.0094,30.3,1.01,43.72,50.52,-0.32,14.91,B
30,1.06,3.66,176.6262316,2217.77,20.01,0.93,0.86,3,1020.77,102,44.676,74.46,49.7575,27,0.66,56.65,63.05,-0.46,14.67,A
46,1.12,2.43,191.3990654,2121.28,7.89,1.02,0.3,2,1016.28,91,59.262,84.66,49.9191,23.7,0.89,39.37,50.67,-0.18,13.63,C
28,1.25,4.35,188.2965351,2319.63,11.53,0.96,1.24,4,1025.63,105,70.832,88.54,49.8731,33.9,1.06,41.14,47.94,-0.56,12.84333333,D
27,1.09,4.56,192.333509,2203.46,13.46,1.29,1.94,2,1019.46,102,71.73,71.73,50.0395,33,1.32,41.4,53.3,-0.01,15.48666667,A
24,0.59,4.85,194.7767371,2253.82,13.74,1.19,2.37,3,1014.82,98,92.976,77.48,49.9537,32.2,1.35,39.35,52.65,0.14,14.58,B
28,1.41,4.1,189.8231406,2167.63,13.77,0.82,1.09,4,1016.63,99,74.556,62.13,50.093,30,1.1,43.13,56.03,-0.04,15.59,A
26,1.29,4.64,180.4608802,2231.3,20.25,1.16,3.11,3,1015.3,99,115.766,82.69,50.2434,33.3,1.79,59.8,72.6,0.06,17.75,D
31,1.71,3.49,190.5051288,2236.93,10.75,0.95,0.85,3,1015.93,104,55.489,79.27,50.363,28.8,0.94,40.81,48.21,-0.18,13.58333333,A
33,2.22,3.13,187.5424396,2077.9,11.77,0.91,0.59,3,1012.9,102,17.16,85.8,49.7969,28.7,1.11,39.39,56.09,0.35,13.92333333,A
34,1.46,2.61,197.0480403,1979.2,9.29,1.01,0.32,2,1026.2,86,19.51,97.55,49.9427,23.1,0.87,39.96,56.76,0.54,13.09666667,C
